,_id,ask_hedge,ask_lead,bid_hedge,bid_lead,cancelTime,cancel_order,className,datetime,delta,deltaUSD,direction,edge_ask,edge_bid,exchange,frontID,gatewayName,inited,mm_cancel,mm_threshold,offset,on_order,on_timer,on_trade,orderID,orderTime,order_type,p1,p2,pos_hedge,pos_lead,price,qty_hedge,qty_lead,rawData,send_order,sessionID,skew,status,stop,symbol,symbol_hedge,symbol_lead,target_ask,target_bid,totalVolume,tradeID,tradeTime,tradedVolume,trading,volume,vtOrderID,vtSymbol,vtTradeID,vt_order_id,vt_symbol
265,5968645cf6daaa379c92383a,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:40.384,-0.397966637922,-13828.7434575,,-5499.7374065,-5497.532923,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,True,,,,,,
266,5968645df6daaa379c92383d,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:41.408,-0.397994967894,-13829.768685,,-5499.8602035,-5497.655697,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,True,,,,,,
267,5968645ef6daaa379c92383e,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:42.396,-0.397994967894,-13829.768685,,-5499.8602035,-5497.655697,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,True,,,,,,
268,5968645ff6daaa379c923840,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:43.389,-0.400032744854,-13903.5292494,,-5499.8602035,-5497.655697,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,True,,,,,,
269,59686460f6daaa379c923844,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:44.368,-0.39791706047,-13826.9493238,,-5499.52251175,-5497.3180685,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,True,,,,,,
270,59686460f6daaa379c92384e,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:44.783,-0.397704585677,-13819.2603892,多,-5498.60153425,-5496.3972635,NYMEX,0.0,IB,True,2.0,3.0,,True,,,1018,,,-5500.0,-5400.0,-10,5.0,2.669,1.0,2.0,,,0.0,10,已撤销,,HGU7,cu1709,HGU7,2.676,2.6685,2.0,,,0.0,False,,IB.1018,HGU7.NYMEX,,,
271,59686461f6daaa379c92384f,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:45.405,-0.397704585677,-13819.2603892,,-5498.60153425,-5496.3972635,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
272,59686462f6daaa379c923851,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:46.374,-0.397697503184,-13819.0040973,,-5498.570835,-5496.36657,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
273,59686463f6daaa379c923852,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:47.376,-0.397697503184,-13819.0040973,,-5498.570835,-5496.36657,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
274,59686464f6daaa379c923853,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:48.367,-0.397697503184,-13819.0040973,,-5498.570835,-5496.36657,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
275,59686465f6daaa379c923857,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:49.394,-0.397697503184,-13819.0040973,,-5498.570835,-5496.36657,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
276,59686466f6daaa379c923859,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:50.401,-0.397690420691,-13818.7478057,,-5498.54013575,-5496.3358765,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
277,59686467f6daaa379c92385c,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:51.372,-0.397690420691,-13818.7478057,,-5498.54013575,-5496.3358765,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
278,59686468f6daaa379c92385e,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:52.397,-0.397690420691,-13818.7478057,,-5498.54013575,-5496.3358765,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
279,59686469f6daaa379c92385f,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:53.387,-0.397690420691,-13818.7478057,,-5498.54013575,-5496.3358765,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
280,5968646af6daaa379c923864,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:54.380,-0.397676255705,-13818.2352237,,-5498.47873725,-5496.2744895,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
281,5968646bf6daaa379c923871,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:55.364,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
282,5968646cf6daaa379c923874,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:56.388,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
283,5968646df6daaa379c923876,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:57.394,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
284,5968646ef6daaa379c923878,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:58.387,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
285,5968646ff6daaa379c923879,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:27:59.375,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
286,59686470f6daaa379c92387c,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:00.382,-0.397718750663,-13819.7729743,,-5498.66293275,-5496.4586505,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
287,59686471f6daaa379c923881,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:01.390,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
288,59686472f6daaa379c923888,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:02.403,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
289,59686473f6daaa379c92388b,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:03.377,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
290,59686474f6daaa379c92388d,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:04.367,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
291,59686475f6daaa379c923890,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:05.389,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
292,59686476f6daaa379c923891,47120.0,2.6695,47110.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:06.378,-0.397725833156,-13820.0292674,,-5498.693632,-5496.489344,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
293,59686477f6daaa379c923894,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:07.369,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
294,59686478f6daaa379c923896,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:08.377,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
295,59686479f6daaa379c923898,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:09.383,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
296,5968647af6daaa379c92389a,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:10.375,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
297,5968647bf6daaa379c92389b,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:11.362,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
298,5968647cf6daaa379c92389d,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:12.367,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
299,5968647df6daaa379c92389f,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:13.359,-0.395927149225,-13757.5292674,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
300,5968647ef6daaa379c9238a1,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:14.365,-0.397965365025,-13831.2877644,,-5490.89792,-5488.693632,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
301,5968647ff6daaa379c9238a3,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:15.372,-0.397944118076,-13830.518723,,-5490.805805,-5488.60153425,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
302,59686480f6daaa379c9238a5,47120.0,2.67,47110.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:16.363,-0.397944118076,-13830.518723,,-5490.805805,-5488.60153425,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.676,2.6685,,,,,False,,,,,,
303,59686497f6daaa0a10d52b21,47130.0,2.67,47120.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:39.464,-0.400781313654,-13931.9374805,,-5500.375935,-5505.9675545,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,False,,,,,,
304,59686498f6daaa0a10d52b25,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:40.440,-0.399882342059,-13900.6874805,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,False,,,,,,
305,59686498f6daaa0a10d52b26,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:40.784,-0.397844965646,-13826.9299084,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,,,,,买开,-5500.0,-5400.0,-10,5.0,2.669,1.0,2.0,,True,,10,,False,,cu1709,HGU7,2.6765,2.669,,,,,True,2.0,,,,IB.1020,HGU7.NYMEX
306,59686499f6daaa0a10d52b28,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:41.416,-0.397844965646,-13826.9299084,多,-5500.375935,-5498.17174475,NYMEX,0.0,IB,True,2.0,3.0,,True,,,1020,,,-5500.0,-5400.0,-10,5.0,2.669,1.0,2.0,,,0.0,10,,,HGU7,cu1709,HGU7,2.6765,2.669,2.0,,,0.0,True,,IB.1020,HGU7.NYMEX,,,
307,59686499f6daaa0a10d52b29,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:41.417,-0.397844965646,-13826.9299084,多,-5500.375935,-5498.17174475,NYMEX,0.0,IB,True,2.0,3.0,,True,,,1020,,,-5500.0,-5400.0,-10,5.0,2.669,1.0,2.0,,,0.0,10,未成交,,HGU7,cu1709,HGU7,2.6765,2.669,2.0,,,0.0,True,,IB.1020,HGU7.NYMEX,,,
308,59686499f6daaa0a10d52b2a,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:41.424,-0.397844965646,-13826.9299084,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
309,5968649af6daaa0a10d52b2f,47130.0,2.67,47120.0,2.669,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:42.427,-0.400781313654,-13931.9374805,,-5500.375935,-5505.9675545,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
310,5968649bf6daaa0a10d52b35,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:43.458,-0.399882342059,-13900.6874805,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
311,5968649cf6daaa0a10d52b37,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:44.465,-0.399882342059,-13900.6874805,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
312,5968649df6daaa0a10d52b3a,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:45.439,-0.399882342059,-13900.6874805,,-5500.375935,-5498.17174475,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
313,5968649ef6daaa0a10d52b40,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:46.468,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
314,5968649ff6daaa0a10d52b43,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:47.441,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
315,596864a0f6daaa0a10d52b45,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:48.445,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
316,596864a1f6daaa0a10d52b48,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:49.457,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
317,596864a2f6daaa0a10d52b4a,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:50.463,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
318,596864a3f6daaa0a10d52b4c,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:51.467,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
319,596864a4f6daaa0a10d52b4f,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:52.425,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
320,596864a5f6daaa0a10d52b50,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:53.428,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
321,596864a6f6daaa0a10d52b53,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:54.453,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
322,596864a7f6daaa0a10d52b55,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:55.443,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
323,596864a8f6daaa0a10d52b56,47130.0,2.67,47120.0,2.6695,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:28:56.430,-0.397894541861,-13828.7243064,,-5500.59087,-5498.3866395,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,5.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6765,2.669,,,,,True,,,,,,
324,59686559f6daaa1a0c8bba73,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:53.839,11.1311205119,386450.772946,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
325,59686559f6daaa1a0c8bba75,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:53.844,11.1311205119,386450.772946,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
326,59686559f6daaa1a0c8bba77,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:53.846,11.1311205119,386450.772946,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
327,59686559f6daaa1a0c8bba78,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:53.848,11.1266321685,386377.014612,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
328,59686559f6daaa1a0c8bba7a,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:53.850,11.1266321685,386377.014612,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
329,5968655af6daaa1a0c8bba7c,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:54.420,11.1266321685,386377.014612,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
330,5968655af6daaa1a0c8bba7f,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:54.425,11.1311205119,386450.772946,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
331,5968655af6daaa1a0c8bba81,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:54.587,11.1311205119,386450.772946,,-5481.988722,-5479.78445125,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
332,5968655bf6daaa1a0c8bba90,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:55.365,11.1303879716,386438.737025,,-5483.430776,-5481.226235,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
333,5968655cf6daaa1a0c8bba94,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:56.357,11.1303879716,386438.737025,,-5483.430776,-5481.226235,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
334,5968655df6daaa1a0c8bba97,47080.0,2.668,47070.0,2.6675,,,SHFECrossBorderCMECopperStrategy,2017-07-14 14:31:57.386,11.1258997839,386364.976135,,-5483.430776,-5481.226235,,,,True,2.0,3.0,,,True,,,,,-5500.0,-5400.0,-10,11.0,,1.0,2.0,,,,10,,,,cu1709,HGU7,2.6735,2.666,,,,,False,,,,,,
